corpus_id;document_id;sentence_id;content
MusicBO;3;2822;I want to go to the Alps, and should like at least to have a taste of the frontier of Italy, and to make a short sojourn there.
MusicBO;3;4153;Apropos, neither of the two persons to whom I have hitherto talked about your hat was inclined to believe in your wholly unpolitical position and mode of feeling.
MusicBO;3;4376;Napoleon wrote to me once or twice before, and, between ourselves, I have heard several things about him which make me think that his character is not oversolid.
MusicBO;3;4701;You know that my whole soul is devoted to you, because I love you sincerely, and that I always try to serve you as well as I can.
MusicBO;3;4840;This is the first day I break into in order, if possible, to get rid once for all of this fear which follows me like a treacherous spectre.
MusicBO;3;256;My memorials of it are so numerous that I cannot put my hand in my pocket without being reminded of the thoughtfulness and sympathy of friend Wolff.
MusicBO;3;544;"Do you not think it advisable to add to ""Tannhauser"" a dedication (post scriptum) to the Lord of Wartburg, H.R.H. Carl Alexander, Hereditary Grand Duke of SaxeWeymar-Eisenach?"
MusicBO;3;935;I hope that so far I have not been wanting in these two essential conditions, and I do not mean to depart from them for the future.
MusicBO;3;1190;You may be quite assured of the fate of the masterpiece in Weymar, which is, no doubt, a little surprised at being able to produce such things.
MusicBO;3;1742;"I have not yet a publisher; and as I must take care to get a little money for it, I am a little anxious about the matter."
MusicBO;3;2334;I see the stupidity, the narrow-mindedness, the vulgarity, and the empty vanity of jealous courtiers, who are only too sadly justified in envying the success of genius.
MusicBO;3;2404;The full and unconditional approbation with which you receive my new plan is the best proof to my mind that I have hit upon the right thing.
MusicBO;3;2412;One thing I must ask you to do for me: send me your medallion, so that I may give your medallion to myself as a Christmas present.
MusicBO;3;2479;"As to myself, I cannot say which of these two conceptions produces the greater impression; the second has certainly something more sombre, more inexorable, about the second."
MusicBO;3;2496;I tell you this for the sake of truth, and without accompanying my complaint by wishes which, as no one knows better than I, must remain unfulfilled.
MusicBO;3;2885;Accept my most cordial, most fervent thanks in return, and be convinced that it will be the task of my life to be worthy of your friendship.
MusicBO;3;3140;"It is true that you occurred to me at once as my only guarantee, but I had first to secure your consent to undertake ""Tannhauser"" in Berlin."
MusicBO;3;4043;"The poetic indications which I read in the programme, especially those of the introduction to ""Lohengrin"" and the overture of the ""Flying Dutchman,"" interested me very much."
MusicBO;3;620;This unrest I have found in your compositions, even as you must have found Unrest in what we do too often in mine without better cause.
MusicBO;3;1331;I feel bound to add to the expression of my gratitude for your kind feeling my opinion as to how our mutual wishes might be realized.
MusicBO;3;1597;I shall say something more about the translation when I send the translation to you, which, as I mentioned before, will be in a few days.
MusicBO;3;1602;I look upon this final resumption of my artistic plans to which I now shall turn as one of the most decisive moments in my life.
MusicBO;3;1975;Should you not be inclined to publish your letter in its actual form of a letter to me in some newspaper which is open to you?
MusicBO;3;2289;I am compelled therefore to communicate my entire myth in its deepest and widest significance with the greatest artistic precision, so as to be fully understood.
MusicBO;3;2310;The performance of my Nibelung dramas will have to take place at a great festival, to be arranged perhaps especially for the purpose of this performance.
MusicBO;3;2328;I see with perfect clearness, and I call you openly the creator of my actual position, which may perhaps lead to great things in the future.
MusicBO;3;2786;Your score of the Flying Dutchman you can send to Uhlig, who possesses a newly revised score, and will arrange yours in strict accordance with it.
MusicBO;3;3790;If you write to him in the sense indicated in my letter to you from Leipzig, we shall soon get to the bottom of the matter.
MusicBO;3;3971;"All had brought their best instruments; and in the acoustical orchestra, constructed according to my indication, the tone of the instruments was most bright and beautiful."
MusicBO;3;4923;There is also some talk of a musical festival under Berlioz's direction at Brunswick next summer, where his Requiem and Te Deum are to be performed.
MusicBO;3;188;"Allow me, dear sir, to add another voice to the chorus of admiration which sings ""Gloria"" to the author of the double poem of ""Tannhauser."
MusicBO;3;215;I must also beg to convey my great and deeply felt gratitude to the artists who have deserved well of me by their successful zeal.
MusicBO;3;244;As yet I have not shown it to any artist, and therefore have not been able to learn from any one what impression it produces.
MusicBO;3;793;I should be too glad to be of any service to you, and am thankful to you for showing me the way to do it.
MusicBO;3;952;To speak truth, I should not be allowed to put so extraordinary a. work on the stage in the ordinary course of the theatrical season.
MusicBO;3;1075;I believe I am not mistaken as to your wishes and intentions, but should still prefer to have conviction in figures as to this matter.
MusicBO;3;1590;I return herewith the French original, and in a few days I shall send the translation, which by then will have received its proper form.
MusicBO;3;2931;Do not be angry with me for not writing with that joyful expansion which is intended to make up for the impossibility of personal intercourse.
MusicBO;3;3049;My nerves are not in the best condition, but I have begun again to work at my poem for an hour or so every day.
MusicBO;3;4052;This of course determines me not to expect that you should go to the watering-place in the Grisons with me for a few days only.
MusicBO;3;4683;I have at last hit upon a way of settling your passport affair which will make it unnecessary for me to have your passport here.
MusicBO;3;51;From several other causes the matter begins to look very alarming to me, and I ask myself secretly what is to become of me.
MusicBO;3;546;For the present you must expect no special donation in return, but the sympathy of the prince for your masterpiece fully justifies this attention.
